status,accepted_timestamp,accepted_lat,accepted_lng,pickup_timestamp,dropped_off_timestamp
finished,2022-03-05 23:54:30 UTC,29.549213,-98.583939,2022-03-06 00:02:07 UTC,2022-03-06 00:12:35 UTC
finished,2022-03-05 01:17:14 UTC,29.412484,-98.491949,2022-03-05 01:19:18 UTC,2022-03-05 01:31:49 UTC
finished,2022-03-05 22:05:53 UTC,29.433684,-98.714182,2022-03-05 22:12:37 UTC,2022-03-05 22:17:34 UTC
finished,2022-03-05 03:20:00 UTC,29.423738,-98.487739,2022-03-05 03:28:13 UTC,2022-03-05 03:38:04 UTC
finished,2022-03-05 01:02:31 UTC,29.441907,-98.479233,2022-03-05 01:03:57 UTC,2022-03-05 01:15:40 UTC
finished,2022-03-11 19:12:38 UTC,29.490665,-98.567969,2022-03-11 19:21:32 UTC,2022-03-11 19:36:12 UTC
finished,2022-03-19 01:34:24 UTC,29.421064,-98.479682,2022-03-19 01:45:33 UTC,2022-03-19 01:48:27 UTC
finished,2022-03-19 02:44:30 UTC,29.436792,-98.48471,2022-03-19 02:48:38 UTC,2022-03-19 03:17:24 UTC
finished,2022-03-06 02:36:39 UTC,29.492075,-98.569724,2022-03-06 02:41:39 UTC,2022-03-06 03:07:38 UTC
finished,2022-02-13 00:30:40 UTC,29.448964,-98.563012,2022-02-13 00:33:41 UTC,2022-02-13 00:51:00 UTC
finished,2022-02-13 03:15:14 UTC,29.484387,-98.605013,2022-02-13 03:20:46 UTC,2022-02-13 03:30:26 UTC
finished,2022-03-26 22:08:06 UTC,29.516141,-98.409011,2022-03-26 22:13:57 UTC,2022-03-26 22:33:40 UTC
finished,2022-03-22 19:47:15 UTC,29.481313,-98.599922,2022-03-22 19:52:58 UTC,2022-03-22 19:59:18 UTC
finished,2022-03-22 22:42:53 UTC,29.57612,-98.6016,2022-03-22 22:47:47 UTC,2022-03-22 22:55:54 UTC
finished,2022-03-06 01:13:53 UTC,29.521168,-98.589848,2022-03-06 01:19:30 UTC,2022-03-06 01:23:20 UTC
finished,2022-03-09 01:48:20 UTC,29.500162,-98.482033,2022-03-09 01:55:11 UTC,2022-03-09 01:59:03 UTC
finished,2022-03-09 03:05:57 UTC,29.544805,-98.579909,2022-03-09 03:11:53 UTC,2022-03-09 03:17:13 UTC
finished,2022-03-05 06:03:44 UTC,29.40605,-98.574568,2022-03-05 06:10:22 UTC,2022-03-05 06:30:37 UTC
finished,2022-03-05 03:47:54 UTC,29.42835,-98.49131,2022-03-05 03:49:36 UTC,2022-03-05 04:00:37 UTC
finished,2022-03-05 04:03:32 UTC,29.412012,-98.470893,2022-03-05 04:07:10 UTC,2022-03-05 04:25:31 UTC
finished,2022-03-11 23:34:00 UTC,29.614432,-98.261097,2022-03-11 23:44:13 UTC,2022-03-11 23:53:05 UTC
finished,2022-03-03 23:12:30 UTC,29.46232,-98.689346,2022-03-03 23:18:30 UTC,2022-03-03 23:46:28 UTC
finished,2022-03-06 01:39:57 UTC,29.521709,-98.61737,2022-03-06 01:46:14 UTC,2022-03-06 02:30:09 UTC
finished,2022-03-11 20:31:54 UTC,29.436662,-98.479057,2022-03-11 20:39:23 UTC,2022-03-11 20:48:48 UTC
finished,2022-03-14 21:46:06 UTC,29.60904,-98.50655,2022-03-14 21:57:53 UTC,2022-03-14 22:10:44 UTC
finished,2022-03-29 21:13:38 UTC,29.444222,-98.480262,2022-03-29 21:14:42 UTC,2022-03-29 21:24:35 UTC
finished,2022-03-15 18:19:16 UTC,29.485146,-98.712868,2022-03-15 18:27:40 UTC,2022-03-15 18:44:06 UTC
finished,2022-03-24 20:52:36 UTC,29.429915,-98.434776,2022-03-24 20:55:41 UTC,2022-03-24 21:12:15 UTC
finished,2022-03-24 20:19:32 UTC,29.391786,-98.488584,2022-03-24 20:25:29 UTC,2022-03-24 20:31:37 UTC
finished,2022-03-24 19:04:14 UTC,29.451733,-98.682386,2022-03-24 19:10:06 UTC,2022-03-24 19:20:45 UTC
finished,2022-03-09 20:25:16 UTC,29.592647,-98.472692,2022-03-09 20:31:34 UTC,2022-03-09 20:42:20 UTC
finished,2022-04-01 01:20:20 UTC,29.521102,-98.486706,2022-04-01 01:22:07 UTC,2022-04-01 01:36:39 UTC
finished,2022-03-14 19:38:23 UTC,29.525691,-98.590675,2022-03-14 19:43:11 UTC,2022-03-14 19:51:28 UTC
finished,2022-02-05 05:09:35 UTC,29.523653,-98.406089,2022-02-05 05:17:12 UTC,2022-02-05 05:39:00 UTC
finished,2022-02-05 20:04:26 UTC,29.565764,-98.592626,2022-02-05 20:19:03 UTC,2022-02-05 20:45:26 UTC
finished,2022-02-05 18:31:34 UTC,29.441074,-98.6689,2022-02-05 18:36:23 UTC,2022-02-05 18:47:03 UTC
finished,2022-02-05 21:58:54 UTC,29.41881,-98.488365,2022-02-05 22:04:01 UTC,2022-02-05 22:16:57 UTC
finished,2022-03-19 03:40:35 UTC,29.50732,-98.59131,2022-03-19 03:47:55 UTC,2022-03-19 04:12:29 UTC
canceled,2022-03-14 21:06:28 UTC,29.642736,-98.489648,,
finished,2022-03-14 20:07:15 UTC,29.538241,-98.585807,2022-03-14 20:11:37 UTC,2022-03-14 20:36:51 UTC
finished,2022-03-30 18:35:58 UTC,29.536142,-98.587038,2022-03-30 18:45:39 UTC,2022-03-30 19:15:44 UTC
finished,2022-02-28 04:22:56 UTC,29.448076,-98.488174,2022-02-28 04:27:47 UTC,2022-02-28 04:38:57 UTC
canceled,2022-03-29 19:34:28 UTC,29.553885,-98.534744,,
finished,2022-03-29 18:23:17 UTC,29.575897,-98.620988,2022-03-29 18:30:52 UTC,2022-03-29 18:43:57 UTC
finished,2022-03-29 20:13:21 UTC,29.427091,-98.48175,2022-03-29 20:26:01 UTC,2022-03-29 20:39:06 UTC
finished,2022-03-29 18:43:46 UTC,29.668457,-98.634651,2022-03-29 18:51:10 UTC,2022-03-29 19:09:55 UTC
finished,2022-04-20 15:57:20 UTC,29.428364,-98.689367,2022-04-20 16:05:06 UTC,2022-04-20 16:28:10 UTC
finished,2022-03-11 20:48:33 UTC,29.44345,-98.480735,2022-03-11 20:54:31 UTC,2022-03-11 21:11:12 UTC
finished,2022-03-11 20:23:54 UTC,29.425451,-98.487907,2022-03-11 20:27:49 UTC,2022-03-11 20:33:17 UTC
finished,2022-03-06 01:29:30 UTC,29.518706,-98.604025,2022-03-06 01:35:18 UTC,2022-03-06 01:44:55 UTC
finished,2022-03-14 20:30:54 UTC,29.631227,-98.459434,2022-03-14 20:47:03 UTC,2022-03-14 20:59:33 UTC
finished,2022-03-12 04:44:58 UTC,29.493642,-98.48405,2022-03-12 04:50:39 UTC,2022-03-12 04:58:48 UTC
finished,2022-03-12 06:07:48 UTC,29.432092,-98.504206,2022-03-12 06:11:19 UTC,2022-03-12 06:28:30 UTC
finished,2022-03-12 03:03:43 UTC,29.427324,-98.49134,2022-03-12 03:07:31 UTC,2022-03-12 03:12:00 UTC
finished,2022-03-12 21:01:12 UTC,29.52243,-98.476138,2022-03-12 21:04:21 UTC,2022-03-12 21:41:15 UTC
canceled,2022-03-12 21:29:37 UTC,29.655744,-98.185539,,
finished,2022-03-12 18:33:11 UTC,29.442926,-98.494263,2022-03-12 18:39:03 UTC,2022-03-12 18:53:50 UTC
finished,2022-03-12 03:50:13 UTC,29.512478,-98.476002,2022-03-12 03:54:22 UTC,2022-03-12 04:10:05 UTC
finished,2022-03-09 01:55:16 UTC,29.563688,-98.478744,2022-03-09 02:01:46 UTC,2022-03-09 02:08:33 UTC
finished,2022-03-09 18:57:07 UTC,29.467167,-98.648376,2022-03-09 19:00:43 UTC,2022-03-09 19:23:07 UTC
finished,2022-03-09 23:44:15 UTC,29.522485,-98.476141,2022-03-09 23:47:56 UTC,2022-03-09 23:56:43 UTC
finished,2022-03-29 20:56:19 UTC,29.42097,-98.474754,2022-03-29 20:59:26 UTC,2022-03-29 21:10:08 UTC
finished,2022-03-29 19:55:54 UTC,29.521083,-98.512951,2022-03-29 20:02:23 UTC,2022-03-29 20:14:24 UTC
finished,2022-04-01 00:41:24 UTC,29.492975,-98.546913,2022-04-01 00:51:30 UTC,2022-04-01 01:04:18 UTC
finished,2022-04-01 01:50:26 UTC,29.434257,-98.486038,2022-04-01 01:58:04 UTC,2022-04-01 02:03:48 UTC
finished,2022-03-18 20:15:46 UTC,29.430042,-98.493934,2022-03-18 20:25:43 UTC,2022-03-18 20:31:01 UTC
finished,2022-02-06 23:35:56 UTC,29.398736,-98.511314,2022-02-06 23:37:43 UTC,2022-02-06 23:45:58 UTC
finished,2022-03-12 03:23:02 UTC,29.428917,-98.487048,2022-03-12 03:25:37 UTC,2022-03-12 03:34:25 UTC
canceled,2022-03-12 22:57:12 UTC,29.575314,-98.324762,,
finished,2022-03-31 23:02:45 UTC,29.556047,-98.667602,2022-03-31 23:17:19 UTC,2022-03-31 23:33:43 UTC
finished,2022-03-26 07:31:20 UTC,29.42394,-98.48779,2022-03-26 07:35:13 UTC,2022-03-26 07:39:40 UTC
finished,2022-03-26 20:26:17 UTC,29.427881,-98.648979,2022-03-26 20:32:12 UTC,2022-03-26 20:48:56 UTC
finished,2022-03-26 04:33:39 UTC,29.50322,-98.56037,2022-03-26 04:38:12 UTC,2022-03-26 04:42:03 UTC
finished,2022-03-26 07:57:21 UTC,29.389468,-98.456801,2022-03-26 08:02:03 UTC,2022-03-26 08:20:18 UTC
finished,2022-03-26 05:14:53 UTC,29.522424,-98.37741,2022-03-26 05:21:53 UTC,2022-03-26 05:35:58 UTC
finished,2022-03-09 21:58:37 UTC,29.435661,-98.715202,2022-03-09 22:19:28 UTC,2022-03-09 22:58:35 UTC
finished,2022-03-09 23:59:13 UTC,29.545594,-98.49721,2022-03-10 00:03:58 UTC,2022-03-10 00:14:57 UTC
finished,2022-03-09 02:53:01 UTC,29.51716,-98.596461,2022-03-09 02:59:11 UTC,2022-03-09 03:04:21 UTC
finished,2022-02-10 18:02:04 UTC,29.448411,-98.602645,2022-02-10 18:08:00 UTC,2022-02-10 18:15:19 UTC
finished,2022-03-19 02:32:14 UTC,29.408863,-98.495032,2022-03-19 02:36:21 UTC,2022-03-19 02:45:08 UTC
finished,2022-03-19 23:33:33 UTC,29.544784,-98.578731,2022-03-19 23:38:28 UTC,2022-03-19 23:47:22 UTC
finished,2022-03-19 22:11:13 UTC,29.470685,-98.619918,2022-03-19 22:19:53 UTC,2022-03-19 22:30:42 UTC
finished,2022-03-09 03:48:23 UTC,29.557625,-98.615238,2022-03-09 03:52:14 UTC,2022-03-09 04:00:30 UTC
finished,2022-04-26 22:50:24 UTC,29.542163,-98.504482,2022-04-26 23:00:02 UTC,2022-04-26 23:23:10 UTC
finished,2022-03-26 06:49:44 UTC,29.461377,-98.562337,2022-03-26 06:57:23 UTC,2022-03-26 07:11:37 UTC
finished,2022-03-26 07:43:55 UTC,29.426343,-98.484214,2022-03-26 07:53:54 UTC,2022-03-26 07:56:09 UTC
finished,2022-03-22 20:40:05 UTC,29.462636,-98.476585,2022-03-22 20:51:01 UTC,2022-03-22 21:10:44 UTC
finished,2022-03-22 21:29:35 UTC,29.522181,-98.476119,2022-03-22 21:32:15 UTC,2022-03-22 21:55:28 UTC
finished,2022-04-26 17:06:54 UTC,29.441655,-98.666842,2022-04-26 17:16:42 UTC,2022-04-26 17:32:19 UTC
finished,2022-03-18 22:08:20 UTC,29.404333,-98.628197,2022-03-18 22:13:55 UTC,2022-03-18 22:38:37 UTC
finished,2022-03-18 19:10:13 UTC,29.402235,-98.706945,2022-03-18 19:14:18 UTC,2022-03-18 19:20:16 UTC
finished,2022-03-18 19:23:57 UTC,29.417752,-98.676471,2022-03-18 19:28:46 UTC,2022-03-18 19:36:29 UTC
finished,2022-03-18 19:36:43 UTC,29.438038,-98.660864,2022-03-18 19:42:25 UTC,2022-03-18 20:18:25 UTC
finished,2022-03-19 03:16:45 UTC,29.463525,-98.657287,2022-03-19 03:23:42 UTC,2022-03-19 03:37:29 UTC
finished,2022-03-19 02:03:38 UTC,29.443578,-98.476786,2022-03-19 02:05:13 UTC,2022-03-19 02:14:28 UTC
finished,2022-02-23 18:47:50 UTC,29.436533,-98.671659,2022-02-23 18:52:44 UTC,2022-02-23 18:56:27 UTC
finished,2022-02-23 20:07:50 UTC,29.6137,-98.466583,2022-02-23 20:13:39 UTC,2022-02-23 20:25:26 UTC
finished,2022-02-23 05:17:52 UTC,29.534677,-98.558651,2022-02-23 05:21:29 UTC,2022-02-23 05:37:30 UTC
finished,2022-02-23 03:31:50 UTC,29.53996,-98.379287,2022-02-23 03:41:21 UTC,2022-02-23 03:52:44 UTC
finished,2022-02-23 02:13:45 UTC,29.417839,-98.483345,2022-02-23 02:14:29 UTC,2022-02-23 02:22:35 UTC
finished,2022-02-23 01:12:01 UTC,29.45368,-98.515556,2022-02-23 01:18:13 UTC,2022-02-23 01:25:47 UTC
finished,2022-02-23 00:04:47 UTC,29.458655,-98.507104,2022-02-23 00:11:53 UTC,2022-02-23 00:31:21 UTC
finished,2022-02-23 18:58:04 UTC,29.475265,-98.6966,2022-02-23 19:08:22 UTC,2022-02-23 19:14:04 UTC
finished,2022-04-01 20:27:22 UTC,29.47456,-98.51274,2022-04-01 20:29:48 UTC,2022-04-01 20:33:43 UTC
finished,2022-03-17 22:15:05 UTC,29.482334,-98.403961,2022-03-17 22:28:12 UTC,2022-03-17 22:43:48 UTC
finished,2022-03-17 02:55:05 UTC,29.41448,-98.42996,2022-03-17 03:18:22 UTC,2022-03-17 03:52:40 UTC
finished,2022-03-29 21:30:37 UTC,29.494036,-98.481478,2022-03-29 21:35:48 UTC,2022-03-29 21:52:58 UTC
finished,2022-03-26 02:23:37 UTC,29.453337,-98.636608,2022-03-26 02:27:26 UTC,2022-03-26 02:34:34 UTC
finished,2022-03-26 07:11:55 UTC,29.42095,-98.51314,2022-03-26 07:15:04 UTC,2022-03-26 07:20:26 UTC
finished,2022-04-07 20:10:43 UTC,29.400615,-98.511581,2022-04-07 20:22:46 UTC,2022-04-07 20:34:01 UTC
finished,2022-03-19 22:58:37 UTC,29.509036,-98.569269,2022-03-19 23:05:05 UTC,2022-03-19 23:11:43 UTC
finished,2022-03-19 01:18:24 UTC,29.363531,-98.444566,2022-03-19 01:27:13 UTC,2022-03-19 01:39:40 UTC
canceled,2022-03-31 22:27:16 UTC,29.511766,-98.66265,2022-03-31 22:15:59 UTC,
finished,2022-03-31 23:27:50 UTC,29.486223,-98.666259,2022-03-31 23:37:47 UTC,2022-03-31 23:51:57 UTC
finished,2022-03-31 19:46:32 UTC,29.519168,-98.637627,2022-03-31 19:54:52 UTC,2022-03-31 20:36:43 UTC
finished,2022-03-31 20:39:06 UTC,29.43663,-98.42311,2022-03-31 20:41:30 UTC,2022-03-31 20:55:30 UTC
finished,2022-04-01 00:33:40 UTC,29.486719,-98.548171,2022-04-01 00:38:29 UTC,2022-04-01 00:48:40 UTC
finished,2022-04-01 17:24:36 UTC,29.37181,-98.525382,2022-04-01 17:34:54 UTC,2022-04-01 17:41:29 UTC
finished,2022-03-29 21:55:17 UTC,29.58903,-98.51093,2022-03-29 22:03:31 UTC,2022-03-29 22:34:08 UTC
finished,2022-03-22 19:00:37 UTC,29.441764,-98.666731,2022-03-22 19:06:59 UTC,2022-03-22 19:29:58 UTC
finished,2022-03-28 19:32:24 UTC,29.517067,-98.495299,2022-03-28 19:38:31 UTC,2022-03-28 19:50:02 UTC
finished,2022-03-08 18:59:18 UTC,29.436242,-98.685681,2022-03-08 19:04:58 UTC,2022-03-08 19:10:11 UTC
finished,2022-03-08 21:54:58 UTC,29.431475,-98.488557,2022-03-08 21:58:02 UTC,2022-03-08 22:02:49 UTC
finished,2022-03-13 00:28:07 UTC,29.538605,-98.394982,2022-03-13 00:35:00 UTC,2022-03-13 00:58:33 UTC
finished,2022-03-13 01:17:31 UTC,29.424328,-98.490496,2022-03-13 01:21:57 UTC,2022-03-13 01:37:31 UTC
finished,2022-03-13 00:02:25 UTC,29.48802,-98.50098,2022-03-13 00:07:43 UTC,2022-03-13 00:23:45 UTC
canceled,2022-03-21 22:00:33 UTC,29.360308,-98.523291,,
finished,2022-03-15 19:52:12 UTC,29.437152,-98.478027,2022-03-15 20:01:22 UTC,2022-03-15 20:11:53 UTC
finished,2022-04-07 19:54:47 UTC,29.348642,-98.511833,2022-04-07 20:03:20 UTC,2022-04-07 20:20:38 UTC
finished,2022-04-07 19:07:24 UTC,29.421226,-98.501676,2022-04-07 19:15:13 UTC,2022-04-07 19:30:44 UTC
finished,2022-03-17 01:07:21 UTC,29.504566,-98.499259,2022-03-17 01:15:26 UTC,2022-03-17 01:28:23 UTC
finished,2022-03-28 17:32:36 UTC,29.483676,-98.535591,2022-03-28 17:39:07 UTC,2022-03-28 17:55:17 UTC
finished,2022-03-28 21:27:30 UTC,29.42263,-98.482795,2022-03-28 21:41:03 UTC,2022-03-28 21:58:18 UTC
finished,2022-03-28 19:58:26 UTC,29.519081,-98.483879,2022-03-28 20:04:04 UTC,2022-03-28 20:21:04 UTC
finished,2022-03-28 17:14:08 UTC,29.449561,-98.685607,2022-03-28 17:16:34 UTC,2022-03-28 17:32:37 UTC
canceled,2022-04-09 02:33:37 UTC,29.493252,-98.401165,2022-04-09 02:30:06 UTC,
finished,2022-04-01 01:42:08 UTC,29.455069,-98.48132,2022-04-01 01:45:16 UTC,2022-04-01 01:52:58 UTC
finished,2022-04-01 02:17:57 UTC,29.44042,-98.477022,2022-04-01 02:20:29 UTC,2022-04-01 02:28:52 UTC
finished,2022-04-01 02:27:51 UTC,29.418706,-98.494483,2022-04-01 02:34:03 UTC,2022-04-01 02:42:27 UTC
finished,2022-04-01 17:00:42 UTC,29.443351,-98.642257,2022-04-01 17:13:25 UTC,2022-04-01 17:25:39 UTC
finished,2022-04-01 16:53:17 UTC,29.438533,-98.655731,2022-04-01 16:59:54 UTC,2022-04-01 17:10:29 UTC
finished,2022-03-31 23:50:25 UTC,29.529773,-98.61309,2022-03-31 23:56:28 UTC,2022-04-01 00:01:30 UTC
finished,2022-03-31 21:08:22 UTC,29.435026,-98.494034,2022-03-31 21:15:00 UTC,2022-03-31 21:45:07 UTC
finished,2022-03-18 21:02:07 UTC,29.405008,-98.516128,2022-03-18 21:10:29 UTC,2022-03-18 21:14:58 UTC
finished,2022-03-18 21:22:10 UTC,29.39616,-98.54966,2022-03-18 21:28:26 UTC,2022-03-18 21:42:48 UTC
finished,2022-04-01 20:34:38 UTC,29.48517,-98.53717,2022-04-01 20:41:41 UTC,2022-04-01 20:56:30 UTC
finished,2022-04-01 18:47:29 UTC,29.51678,-98.59201,2022-04-01 18:51:31 UTC,2022-04-01 19:12:20 UTC
canceled,2022-03-17 19:56:18 UTC,29.463272,-98.409561,,
finished,2022-03-17 19:40:46 UTC,29.428962,-98.491236,2022-03-17 19:44:31 UTC,2022-03-17 20:05:03 UTC
canceled,2022-03-17 02:15:19 UTC,29.432644,-98.726997,,
finished,2022-03-26 04:50:17 UTC,29.482944,-98.601023,2022-03-26 04:54:56 UTC,2022-03-26 05:15:56 UTC
finished,2022-03-26 05:40:54 UTC,29.450675,-98.343655,2022-03-26 05:48:17 UTC,2022-03-26 05:53:15 UTC
finished,2022-03-26 08:16:51 UTC,29.51836,-98.554283,2022-03-26 08:26:23 UTC,2022-03-26 08:35:14 UTC
finished,2022-03-26 04:24:38 UTC,29.526507,-98.574597,2022-03-26 04:27:26 UTC,2022-03-26 04:31:51 UTC
finished,2022-03-26 02:10:36 UTC,29.440365,-98.661056,2022-03-26 02:15:23 UTC,2022-03-26 02:22:11 UTC
finished,2022-03-24 20:29:30 UTC,29.395942,-98.47348,2022-03-24 20:35:04 UTC,2022-03-24 20:51:25 UTC
canceled,2022-04-11 18:55:54 UTC,29.439287,-98.437232,,
finished,2022-03-24 19:20:28 UTC,29.431451,-98.72834,2022-03-24 19:30:07 UTC,2022-03-24 19:47:09 UTC
finished,2021-08-29 01:07:52 UTC,29.626988,-98.461957,2021-08-29 01:18:04 UTC,2021-08-29 01:28:10 UTC
finished,2021-08-29 01:39:39 UTC,29.563105,-98.479253,2021-08-29 01:45:13 UTC,2021-08-29 02:04:33 UTC
canceled,2021-08-29 05:00:20 UTC,29.475799,-98.480545,,
finished,2021-08-29 06:09:07 UTC,29.452102,-98.485362,2021-08-29 06:10:17 UTC,2021-08-29 06:15:39 UTC
finished,2021-08-29 03:37:08 UTC,29.361104,-98.503868,2021-08-29 03:47:11 UTC,2021-08-29 03:56:46 UTC
finished,2022-04-01 19:58:29 UTC,29.47422,-98.50202,2022-04-01 20:04:16 UTC,2022-04-01 20:10:34 UTC
finished,2022-04-01 18:14:19 UTC,29.35666,-98.49216,2022-04-01 18:18:54 UTC,2022-04-01 18:44:29 UTC
finished,2022-04-01 02:39:19 UTC,29.42682,-98.50093,2022-04-01 02:43:38 UTC,2022-04-01 02:55:09 UTC
canceled,2022-02-23 03:52:02 UTC,29.524322,-98.3945,,
finished,2022-02-23 22:05:51 UTC,29.352465,-98.424238,2022-02-23 22:12:08 UTC,2022-02-23 22:17:20 UTC
finished,2022-03-22 19:57:29 UTC,29.484487,-98.604415,2022-03-22 20:04:38 UTC,2022-03-22 20:23:56 UTC
canceled,2022-02-20 01:29:57 UTC,29.431989,-98.451133,,
finished,2022-03-28 18:40:21 UTC,29.494823,-98.551842,2022-03-28 18:45:51 UTC,2022-03-28 18:54:33 UTC
finished,2022-03-29 17:49:30 UTC,29.524427,-98.718376,2022-03-29 18:01:10 UTC,2022-03-29 18:08:47 UTC
finished,2022-03-29 17:21:40 UTC,29.477094,-98.725624,2022-03-29 17:37:33 UTC,2022-03-29 17:49:53 UTC
finished,2022-03-29 20:37:33 UTC,29.425062,-98.47351,2022-03-29 20:41:22 UTC,2022-03-29 20:46:40 UTC
finished,2022-04-30 23:31:29 UTC,29.51028,-98.39832,2022-04-30 23:36:31 UTC,2022-04-30 23:52:49 UTC
finished,2022-04-30 23:54:09 UTC,29.520093,-98.491985,2022-05-01 00:01:19 UTC,2022-05-01 00:22:41 UTC
finished,2022-04-30 01:59:42 UTC,29.510734,-98.566436,2022-04-30 02:03:40 UTC,2022-04-30 02:36:07 UTC
finished,2022-03-28 16:42:15 UTC,29.441326,-98.666863,2022-03-28 16:47:40 UTC,2022-03-28 16:57:39 UTC
canceled,2022-03-22 20:39:20 UTC,29.453603,-98.482238,,
finished,2022-03-29 18:01:21 UTC,29.568414,-98.649124,2022-03-29 18:15:20 UTC,2022-03-29 18:22:44 UTC
finished,2022-03-29 20:45:39 UTC,29.429977,-98.452224,2022-03-29 20:51:51 UTC,2022-03-29 20:55:04 UTC
finished,2022-03-24 21:01:32 UTC,29.430116,-98.452224,2022-03-24 21:16:14 UTC,2022-03-24 21:35:28 UTC
finished,2021-08-29 01:29:49 UTC,29.56483,-98.48346,2021-08-29 01:34:36 UTC,2021-08-29 01:38:08 UTC
finished,2021-08-29 06:32:51 UTC,29.433756,-98.482038,2021-08-29 06:35:38 UTC,2021-08-29 06:51:19 UTC
finished,2021-08-29 07:15:52 UTC,29.405593,-98.479942,2021-08-29 07:26:10 UTC,2021-08-29 08:04:24 UTC
finished,2021-08-29 05:08:54 UTC,29.4697,-98.4594,2021-08-29 05:11:20 UTC,2021-08-29 05:26:51 UTC
finished,2021-08-29 06:16:57 UTC,29.431598,-98.478262,2021-08-29 06:19:44 UTC,2021-08-29 06:30:44 UTC
finished,2021-08-29 02:07:09 UTC,29.609059,-98.509267,2021-08-29 02:11:58 UTC,2021-08-29 02:26:01 UTC
finished,2022-02-28 02:28:54 UTC,29.49553,-98.54992,2022-02-28 02:32:58 UTC,2022-02-28 02:41:38 UTC
finished,2022-04-08 23:06:15 UTC,29.38115,-98.637484,2022-04-08 23:09:42 UTC,2022-04-08 23:22:14 UTC
finished,2022-03-31 21:46:55 UTC,29.482286,-98.614364,2022-03-31 21:56:17 UTC,2022-03-31 22:23:49 UTC
finished,2022-03-31 19:04:48 UTC,29.484374,-98.604388,2022-03-31 19:10:02 UTC,2022-03-31 19:21:55 UTC
finished,2021-07-11 00:40:35 UTC,29.52359,-98.47625,2021-07-11 00:42:47 UTC,2021-07-11 01:02:27 UTC
finished,2021-07-11 19:22:46 UTC,29.48365,-98.30548,2021-07-11 19:29:47 UTC,2021-07-11 19:42:38 UTC
finished,2021-07-11 20:40:37 UTC,29.52355,-98.47627,2021-07-11 20:44:06 UTC,2021-07-11 20:55:03 UTC
finished,2022-04-11 17:43:04 UTC,29.512411,-98.494949,2022-04-11 17:47:21 UTC,2022-04-11 17:55:16 UTC
finished,2021-08-26 00:36:16 UTC,29.437729,-98.502622,2021-08-26 00:39:28 UTC,2021-08-26 00:47:42 UTC
finished,2021-08-26 02:11:19 UTC,29.429735,-98.482565,2021-08-26 02:14:19 UTC,2021-08-26 02:34:46 UTC
finished,2021-08-26 03:13:41 UTC,29.476898,-98.69371,2021-08-26 03:17:09 UTC,2021-08-26 03:28:02 UTC
finished,2021-08-26 03:04:52 UTC,29.45103,-98.68367,2021-08-26 03:09:21 UTC,2021-08-26 03:12:06 UTC
finished,2022-04-21 18:58:40 UTC,29.522515,-98.47611,2022-04-21 19:01:04 UTC,2022-04-21 19:14:25 UTC
finished,2022-04-08 22:45:41 UTC,29.426713,-98.65733,2022-04-08 22:55:12 UTC,2022-04-08 23:04:08 UTC
finished,2022-04-21 19:58:05 UTC,29.520593,-98.476087,2022-04-21 20:02:54 UTC,2022-04-21 20:12:18 UTC
finished,2022-03-28 21:43:55 UTC,29.430217,-98.460922,2022-03-28 22:02:30 UTC,2022-03-28 22:33:00 UTC
finished,2022-04-07 19:31:41 UTC,29.370704,-98.44588,2022-04-07 19:33:46 UTC,2022-04-07 19:50:09 UTC
finished,2022-04-11 18:09:53 UTC,29.551306,-98.500073,2022-04-11 18:17:21 UTC,2022-04-11 18:43:38 UTC
finished,2022-04-30 22:04:33 UTC,29.41767,-98.485786,2022-04-30 22:07:24 UTC,2022-04-30 22:45:35 UTC
finished,2022-04-30 21:23:56 UTC,29.543211,-98.661669,2022-04-30 21:27:58 UTC,2022-04-30 21:52:42 UTC
finished,2022-04-20 20:23:50 UTC,29.418336,-98.501025,2022-04-20 20:30:48 UTC,2022-04-20 21:02:55 UTC
finished,2022-04-29 23:43:37 UTC,29.450431,-98.493988,2022-04-29 23:48:00 UTC,2022-04-29 23:53:12 UTC
finished,2022-04-29 22:32:44 UTC,29.509799,-98.371195,2022-04-29 22:36:12 UTC,2022-04-29 22:56:25 UTC
finished,2021-08-30 20:43:59 UTC,29.505139,-98.662045,2021-08-30 20:48:57 UTC,2021-08-30 20:58:38 UTC
finished,2021-08-30 20:18:20 UTC,29.486434,-98.5773,2021-08-30 20:20:22 UTC,2021-08-30 20:36:27 UTC
finished,2022-04-26 20:47:01 UTC,29.42425,-98.49171,2022-04-26 20:49:04 UTC,2022-04-26 20:58:56 UTC
finished,2022-04-22 03:09:21 UTC,29.490755,-98.558978,2022-04-22 03:12:15 UTC,2022-04-22 03:21:43 UTC
finished,2022-04-22 05:23:52 UTC,29.563262,-98.49411,2022-04-22 05:27:42 UTC,2022-04-22 05:34:26 UTC
finished,2022-04-22 04:28:15 UTC,29.518465,-98.479072,2022-04-22 04:38:44 UTC,2022-04-22 04:51:24 UTC
finished,2022-04-22 05:03:35 UTC,29.40087,-98.51165,2022-04-22 05:06:27 UTC,2022-04-22 05:24:47 UTC
finished,2022-04-07 19:47:46 UTC,29.322793,-98.516197,2022-04-07 19:54:40 UTC,2022-04-07 19:59:04 UTC
finished,2022-04-07 20:48:33 UTC,29.608585,-98.497352,2022-04-07 21:05:55 UTC,2022-04-07 21:28:22 UTC
